roundID,text,playerID,director_msg,chit_chat
01JH0ZNXJ6TEZZFFP61S7NKX89,small diamond. hole on right,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH0ZW9PRMNHDQXA6GC2W290P,wolf head with mouth open to the right,01JH0ZS6TEEZTSN6DTAG7QZ8YS,TRUE,FALSE
01JH0ZW9QEFR7P4RVMFCBYT07D,"one with square on right, smushed square on bottom",01JH0ZFF7ZSP75ZGWGR8492XSG,TRUE,FALSE
01JH150DPVF2E9B6QYQSZYDSBF,Hey! So the object has 4 arm/leg limb-like objects hanging out,01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,FALSE
01JH150DPVF2E9B6QYQSZYDSBF,Like a person standing,01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,FALSE
01JH17BAW2VQVMR23TDSJTPPDC,tree,01JH16W8EY1V73TD5KGBAMNVQ9,TRUE,FALSE
01JH0ZNXJVKTCPNKZ7PEJCJ3JP,flat on the top left hole on the right,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH16RVTKN9VFQRK6R7NSGBMW,hey,01JH16K8JGRDA2R62NXZ6PSAF9,NA,FALSE
01JH16RVTKN9VFQRK6R7NSGBMW,say sth,01JH16K8JGRDA2R62NXZ6PSAF9,NA,FALSE
01JH17Y29HZD76QF32MN6TJW9E,right down,01JH17A1DH58WY3B9AYQZV979F,TRUE,FALSE
01JH0Z605VCT7A777MTHYXJBTM,diamond bottom,01JH0YWVP8MYRHJX6GYK4YNCSQ,TRUE,FALSE
01JH105EYQR5VTAWXZKJV00B1C,A man holding a block,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH0ZNXJPXFMCECR36KK49M1M,flat on the top left 3 edges on the right,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXJPXFMCECR36KK49M1M,top is all flat,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXJPXFMCECR36KK49M1M,Whole top flat?,01JH0ZGCE0SZNDNF9KEBZD782P,FALSE,FALSE
01JH0ZNXJPXFMCECR36KK49M1M,yepp,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH150ECWW6YMT7C3PJB4T1A8,Fish man running,01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,FALSE
01JH10G6TCEXEF9JPZ956321NE,should have said the image with T sharp in it,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH10G6TCEXEF9JPZ956321NE,sorry,01JH0ZRRSJTRCZ4ZDNZN1NM18J,FALSE,FALSE
01JH10G6TCEXEF9JPZ956321NE,look for the image look like H at the end,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH10G6XAQ2DBHBSWKY7FDFNQ,the image with square in it,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH17B9XXR44CCP4F9SNN0T34,looks like a tree,01JH16W8EY1V73TD5KGBAMNVQ9,TRUE,FALSE
01JH0ZW9P7SJ8YBSE4A93F0NGX,looks like a bird with legs,01JH0ZFF7ZSP75ZGWGR8492XSG,TRUE,FALSE
01JH150E7XJRFMERC5A7DXQYXJ,jawline carrying baby,01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,FALSE
01JH150E7XJRFMERC5A7DXQYXJ,it is not clicking,01JH14EHNP0989SWS80XTG93E8,FALSE,FALSE
01JH10G6WXN96KRKTHW0E4DAQ4,the image with small diamond to the right,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH10TG397MEG0469EPMQ8D3G,white eye,01JH10KQNGZFF28QS5MVWVGPEK,TRUE,FALSE
01JH10G6P78NKB62BHHBQMDJ32,the big box,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH0ZW9RPK3S8J88KCH7T3ZB4,moose,01JH0ZS6TEEZTSN6DTAG7QZ8YS,TRUE,FALSE
01JH10G6SX3VQGPV593ESTSYK9,reverse C again,01JH0ZRRSJTRCZ4ZDNZN1NM18J,TRUE,FALSE
01JH10G6SX3VQGPV593ESTSYK9,alright,01JH0ZZQRJ088VTZ4BK5WZ5MYH,FALSE,FALSE
01JH150DP849K48GW7QWYKN9WN,"Man with head, carrying large chalice on his back",01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,FALSE
01JH17BAC4X32QBM3GSHPQNNKW,christmas tree,01JH16R0FXPRTDDKM3EZ4AHETJ,TRUE,FALSE
01JH0ZHYFBR5Y9YSZN79MM5J1Q,spiky on bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYFBR5Y9YSZN79MM5J1Q,triangle on top,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH10TG9N59KKRH0G0D6HH6H4,bbalencing objects,01JH10D3QMW178B4QXDNK94Q9F,TRUE,FALSE
01JH172CXH11FVMBY4HKQFRZG9,Like a sideways funnel with spikes going through it,01JH16T46ECRT2DCA0TCK3A9FY,TRUE,FALSE
01JH10TG1V4F4DY2YS6SZ458DR,spikey cat,01JH10D3QMW178B4QXDNK94Q9F,TRUE,FALSE
01JH0ZHYDP2SF77ZTVWVSKDFWH,long leg bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYDP2SF77ZTVWVSKDFWH,triange on top,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZW9QKVBZ6WCHDEXZFFW5N,wolf on ledge,01JH0ZS6TEEZTSN6DTAG7QZ8YS,TRUE,FALSE
01JH17BA57X97WREHRFGMV3S6E,the house with arrowa at the roof,01JH16R0FXPRTDDKM3EZ4AHETJ,TRUE,FALSE
01JH0Z605J7HRH6XKXVQHT50J8,Diamond bottom right,01JH0YYB8YNEDQSFMX34EKSY7X,TRUE,FALSE
01JH17BAV3N3NBQZSGDC4WT03T,chines ouse,01JH16R0FXPRTDDKM3EZ4AHETJ,TRUE,FALSE
01JH105F3TX9WEQB2GVVNVMG6E,"A blocky shape, left a tail upward pointing",01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH0ZHYEH7B2HSWHMZHAPFBQJ,tripod on bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYEH7B2HSWHMZHAPFBQJ,flat top,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZNXJ775CK1BXB4TFCF4GB,good job,01JH0ZDNTCH13XZDTNSGWAN5YP,FALSE,FALSE
01JH0ZNXJ775CK1BXB4TFCF4GB,Diamond on the left. 3 points to the right,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH0ZNXJ775CK1BXB4TFCF4GB,is there 1 edge at the top,01JH0ZDNTCH13XZDTNSGWAN5YP,FALSE,FALSE
01JH0ZNXJ775CK1BXB4TFCF4GB,yes,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,TRUE
01JH0ZNXJ775CK1BXB4TFCF4GB,got you,01JH0ZDNTCH13XZDTNSGWAN5YP,FALSE,FALSE
01JH105EZK81PZRYK41Q3XXMTX,Left has like a sharp bit pointing downwards.,01JH0ZVX8S2SBNZZFA5V7NKGW1,TRUE,FALSE
01JH105EZK81PZRYK41Q3XXMTX,Middle bottom also has sharp bit pointing down,01JH0ZVX8S2SBNZZFA5V7NKGW1,TRUE,FALSE
01JH0ZHYF23G8S8TRHGX5E6VCX,spiky on bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYF23G8S8TRHGX5E6VCX,bird on top,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH105EYG54Z6N25SBYEKW0EQ,"Bottom is square-like - left has almost like an arm pointing down, right is like an arm in the air",01JH0ZVX8S2SBNZZFA5V7NKGW1,TRUE,FALSE
01JH10TFX0FF44SPKHAAEE1VWV,"balancing objects, on points",01JH10KQNGZFF28QS5MVWVGPEK,TRUE,FALSE
01JH0Z605RMNCAETN1FWNHA8FJ,diamond bottom,01JH0YWVP8MYRHJX6GYK4YNCSQ,TRUE,FALSE
01JH10TFWKH7B1M2J9G1EH9FXG,head wearing beret,01JH10KQNGZFF28QS5MVWVGPEK,TRUE,FALSE
01JH0Z6051WR4J2T34FMTWXH72,Shape standing on a triangle base,01JH0YYB8YNEDQSFMX34EKSY7X,TRUE,FALSE
01JH0ZW9QR0B42S43GKS39TFJW,fully black on top. Upside down house?,01JH0ZFF7ZSP75ZGWGR8492XSG,TRUE,FALSE
01JH10TFRZWK45P7ZM8SWYWFVB,hi,01JH10D3QMW178B4QXDNK94Q9F,FALSE,FALSE
01JH10TFRZWK45P7ZM8SWYWFVB,"one object balancing on top of another, point to point",01JH10KQNGZFF28QS5MVWVGPEK,TRUE,FALSE
01JH0ZNXJXD1M76Y21GTXYWZ1R,Large triangle on left and no hole,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH0ZNXJXD1M76Y21GTXYWZ1R,3 points to right,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH0ZNXJXD1M76Y21GTXYWZ1R,is there a diamond?,01JH0ZDNTCH13XZDTNSGWAN5YP,FALSE,FALSE
01JH0ZNXJXD1M76Y21GTXYWZ1R,no,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,TRUE
01JH105EXM2T064879CT3Q9JCA,left side like docomo,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH105EXM2T064879CT3Q9JCA,game,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH105EXM2T064879CT3Q9JCA,Not heard of it,01JH0ZVX8S2SBNZZFA5V7NKGW1,FALSE,FALSE
01JH105EXM2T064879CT3Q9JCA,Is it like a person on their side,01JH0ZVX8S2SBNZZFA5V7NKGW1,FALSE,FALSE
01JH105EXM2T064879CT3Q9JCA,in middle shape of trapezoid in white space,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH10G6W028CZ3P119E2HF119,the one you classified as M,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH105EX270KZ136FPH2ANDAY,a small diamond on the left and an arrow shape right,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH10TG7BEAHF4YG04K6N8QJ1,balancing objects,01JH10KQNGZFF28QS5MVWVGPEK,TRUE,FALSE
01JH172DCGK58W25W3JHNGJWWJ,"spikey with triangles on right side, back dragging",01JH16T46ECRT2DCA0TCK3A9FY,TRUE,FALSE
01JH0ZNXJZBY71TYAG4A7KSTTK,Small triangle on left with a hole on right,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH10G6SBTV8GWAH69676BDSJ,3 triangle point to the right just like the previous one,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH0ZW9PW2GTF5AJ541GTA1VB,"open to the left, ledge on bottom",01JH0ZFF7ZSP75ZGWGR8492XSG,TRUE,FALSE
01JH0ZW9PW2GTF5AJ541GTA1VB,triangles on top or no,01JH0ZS6TEEZTSN6DTAG7QZ8YS,FALSE,FALSE
01JH0ZW9PW2GTF5AJ541GTA1VB,Like a hook to the lef. no,01JH0ZFF7ZSP75ZGWGR8492XSG,TRUE,FALSE
01JH105F4GFRGMTK9T0EBZ4KSW,A blocky shape- left a traingle going into blocky shape,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH10G6XVQRQP31HP6FKAQA03,they got us with both arrows going left,01JH0ZRRSJTRCZ4ZDNZN1NM18J,TRUE,TRUE
01JH10G6XVQRQP31HP6FKAQA03,any way,01JH0ZRRSJTRCZ4ZDNZN1NM18J,TRUE,TRUE
01JH10G6XVQRQP31HP6FKAQA03,batman,01JH0ZRRSJTRCZ4ZDNZN1NM18J,TRUE,FALSE
01JH0Z605WJVR4QAZ8SDZQMGNN,Diamond bottom right again,01JH0YYB8YNEDQSFMX34EKSY7X,TRUE,FALSE
01JH17B9NX5ZQSHVQCQ1M9MZWT,which one,01JH16R0FXPRTDDKM3EZ4AHETJ,FALSE,FALSE
01JH17B9NX5ZQSHVQCQ1M9MZWT,theres 2 big ones but the one your looking for has a pointy bit on the left as apposed to rectangles,01JH16W8EY1V73TD5KGBAMNVQ9,TRUE,FALSE
01JH17B9V692MNVTC5GMQDHZGN,again tree,01JH16W8EY1V73TD5KGBAMNVQ9,TRUE,FALSE
01JH0ZNXH7B2GSBMMXWSYYCMG6,square at the top 1 corner at the bottom facing left the other facing right#,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZHYF3Q3AX7DQ6D51T7EFS,spiky on bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYF3Q3AX7DQ6D51T7EFS,triangle on top,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH105F2GC9200EFXVNY7QEJ6,"Left looks almost like a hat on its side, with a straight edge - then there's arrows in middle, with a blocky bit on the right",01JH0ZVX8S2SBNZZFA5V7NKGW1,TRUE,FALSE
01JH0Z604VT000DQ75KKAYWCBW,Tree shaped,01JH0YYB8YNEDQSFMX34EKSY7X,TRUE,FALSE
01JH10TG6P02363140ZVKXZM6A,white  eye,01JH10D3QMW178B4QXDNK94Q9F,TRUE,FALSE
01JH0ZHYD6WXJD579F87EZFMWB,hi,01JH0ZF8TRM7V47TBA0K2KGSW6,FALSE,FALSE
01JH0ZHYD6WXJD579F87EZFMWB,hi,01JH0YVPJHJA484R92F8Q7QA88,TRUE,TRUE
01JH0ZHYD6WXJD579F87EZFMWB,bottomhalf lookslike a tree,01JH0YVPJHJA484R92F8Q7QA88,TRUE,FALSE
01JH0ZHYD6WXJD579F87EZFMWB,there is a square with triangle on top on the top right part of the image,01JH0YVPJHJA484R92F8Q7QA88,TRUE,FALSE
01JH10TG7M3YNVZ22ZG3ZNXJ8V,head with beret,01JH10KQNGZFF28QS5MVWVGPEK,TRUE,FALSE
01JH172D6J677FJ969XMJT4RCZ,Turkey with tail pointing down,01JH16T46ECRT2DCA0TCK3A9FY,TRUE,FALSE
01JH172EA1JQDYGZKJ6FJDKH61,fist punching backwards L,01JH16KE9DJ3AKDCTWNY4P8HY4,TRUE,FALSE
01JH17BA60PQ94NVKPDWYEAJVX,the house but instead of chinese its a hat with blocks on it,01JH16W8EY1V73TD5KGBAMNVQ9,TRUE,FALSE
01JH0Z605WJVR4QAZ8TDPS7PVF,diamond bottom right,01JH0YWVP8MYRHJX6GYK4YNCSQ,TRUE,FALSE
01JH10G6T6P34RA0ZYDAJ4Q9AA,the image that looks like A abd C combined,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH0ZNXGB871VNBKG995Y0KH2,the top is like a square,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH10G6Y6MJ9BDDSFT34V4SF8,3 triangles,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,FALSE
01JH172CK6RKQZ0MX4G2BS235C,llama walking forward,01JH16KE9DJ3AKDCTWNY4P8HY4,TRUE,FALSE
01JH17BAFR7Q38Y1XA2YFFEW2G,house with arrows on the roof,01JH16R0FXPRTDDKM3EZ4AHETJ,TRUE,FALSE
01JH17BAFR7Q38Y1XA2YFFEW2G,pointed ends,01JH16R0FXPRTDDKM3EZ4AHETJ,TRUE,FALSE
01JH0Z602M2MZNZT80NZG8ZAAV,There is a diamond shape at the bottom,01JH0YWVP8MYRHJX6GYK4YNCSQ,TRUE,FALSE
01JH105EZ6QR7CPHKSFKKJ4RMW,Looks almost like a robot on its side.. square-ish bit on right,01JH0ZVX8S2SBNZZFA5V7NKGW1,TRUE,FALSE
01JH105EZ6QR7CPHKSFKKJ4RMW,Like two legs on left (with triangle white bits inbetween),01JH0ZVX8S2SBNZZFA5V7NKGW1,TRUE,FALSE
01JH105F4BSE8B3VXKP786EEF1,"Arm on left pointing down, arm on right pointing up",01JH0ZVX8S2SBNZZFA5V7NKGW1,TRUE,FALSE
01JH0ZNXJFE6BM175TW871WVNZ,Big flat top- entire top flat,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH105EWTHHFP6DNX53HKV39T,Is anybody there?,01JH0ZVX8S2SBNZZFA5V7NKGW1,FALSE,FALSE
01JH105EWTHHFP6DNX53HKV39T,arrow like shape,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH17BA6W6AQ1E1F15WH82B8W,evident arrow,01JH16R0FXPRTDDKM3EZ4AHETJ,TRUE,FALSE
01JH0ZNXHCHAVE5J071M1QPZ80,nice,01JH0ZDNTCH13XZDTNSGWAN5YP,FALSE,FALSE
01JH0ZNXHCHAVE5J071M1QPZ80,Triangle at the left. 2 points to the right,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH10TG90SEB55WY06QTG14PH,house chimney arrow,01JH10KQNGZFF28QS5MVWVGPEK,TRUE,FALSE
01JH172C4KAK0S1FH2ZSJDC9KW,kind of like letter k/like legs dragging behind it,01JH16KE9DJ3AKDCTWNY4P8HY4,TRUE,FALSE
01JH0ZW9NB4FZVCYY7A4RG1G3Y,wolf on a ledge.. not seal on table,01JH0ZS6TEEZTSN6DTAG7QZ8YS,TRUE,FALSE
01JH150E8E7NTEREQZ5Z271HPZ,"Castle with 2 eyes, carrying baby",01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,FALSE
01JH172CSMV4JDW67X0G1APQ94,like a spiky accordion,01JH16KE9DJ3AKDCTWNY4P8HY4,TRUE,FALSE
01JH0Z6056S6Y7TQH3NN650WRH,Diamond bottom right,01JH0YWVP8MYRHJX6GYK4YNCSQ,TRUE,FALSE
01JH0ZNXJE97R1H1CK4A3TGJ1K,diamond on the left and 1 edge on the top right,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXK1DGHS47N097G4RNFF,1 hole on the right 1 on the left without its a small corner,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXK1DGHS47N097G4RNFF,large or small triangle on left?,01JH0ZGCE0SZNDNF9KEBZD782P,FALSE,FALSE
01JH0ZNXK1DGHS47N097G4RNFF,hole on the right i mean,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXK1DGHS47N097G4RNFF,small,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXK1DGHS47N097G4RNFF,GO TEAM!!,01JH0ZGCE0SZNDNF9KEBZD782P,FALSE,FALSE
01JH0ZNXK1DGHS47N097G4RNFF,its like a corner,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXK1DGHS47N097G4RNFF,NOOOOO,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,TRUE
01JH10G6T1F1CF1WS9Q10MXY7P,the snake,01JH0ZRRSJTRCZ4ZDNZN1NM18J,TRUE,FALSE
01JH10G6T1F1CF1WS9Q10MXY7P,good,01JH0ZZQRJ088VTZ4BK5WZ5MYH,FALSE,FALSE
01JH150EBKJKP0YBBHWEP4WVE4,"Big jaw line, 4 legs",01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,FALSE
01JH17B9J96XVWCCF1N9PZB7VS,looks like an umbrella on the right,01JH16R0FXPRTDDKM3EZ4AHETJ,TRUE,FALSE
01JH0ZHYF87GNH6MWTDMKC1XA9,looks like tripod on bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYF87GNH6MWTDMKC1XA9,ok,01JH0YVPJHJA484R92F8Q7QA88,FALSE,FALSE
01JH0ZHYF87GNH6MWTDMKC1XA9,on top is black shape that is flat,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH10TG290G9FXTQGQSV47YEP,spikey cat arrow,01JH10D3QMW178B4QXDNK94Q9F,TRUE,FALSE
01JH17B9B3TBYNMAE9FSD5MHJF,two arrows on the left side,01JH16W8EY1V73TD5KGBAMNVQ9,TRUE,FALSE
01JH17B9B3TBYNMAE9FSD5MHJF,looks like its got legs,01JH16W8EY1V73TD5KGBAMNVQ9,TRUE,FALSE
01JH0ZNXHGXQC57R6QRH26G0TH,Square top left. 2 points to the right side,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH0ZNXHGXQC57R6QRH26G0TH,Small square,01JH0ZGCE0SZNDNF9KEBZD782P,TRUE,FALSE
01JH0ZHYEM0BW08SFQQZ2NV33X,tripod on bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYEM0BW08SFQQZ2NV33X,ears on top,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYEA6BY8VXD266NF8521,spiky bottom,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZHYEA6BY8VXD266NF8521,bird on top,01JH0ZF8TRM7V47TBA0K2KGSW6,TRUE,FALSE
01JH0ZNXHJBJXTFKH3YVPMVS3D,5 edges at the top and 1 small triangle on the left,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXHJBJXTFKH3YVPMVS3D,THERE IS NO HOLE,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXHJBJXTFKH3YVPMVS3D,ITS SMALLLL,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,FALSE
01JH0ZNXHJBJXTFKH3YVPMVS3D,lol,01JH0ZDNTCH13XZDTNSGWAN5YP,TRUE,TRUE
01JH105F19XMVAP14CJQJKVV75,heading towards left- blocky type,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH16TBC60SXWMNTKZ7F77171,"Hello! Let's start. I see four shapes, and one of them is marked as the target. I'll describe it to you. The target shape has a large triangle on the left side.",01JH16NJ1MECQD0S8DAJ39REQ5,TRUE,FALSE
01JH16TBC60SXWMNTKZ7F77171,hello!,01JH16KS8FMSPVZ1AHHPTX9Z7Q,FALSE,FALSE
01JH105F0C4CP8F8EBXSYVYDDP,tail in the left pointing upward,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,FALSE
01JH0Z605SCSYPH8M72TD2YH25,Diamond bottom,01JH0YYB8YNEDQSFMX34EKSY7X,TRUE,FALSE
01JH0ZW9R0YH6VTB58DAPY4702,monster mouth to left,01JH0ZS6TEEZTSN6DTAG7QZ8YS,TRUE,FALSE
